ID_Jogador,Dias_Desde_Instalacao,Nivel_Atual,Tempo_Jogado_Horas,Itens_Raros_Possuidos,Gasto_Total_BRL,COMPROU_OFERTA_X
4963,26,5,30,0,65.36,1
4964,20,74,50,6,0.0,0
4965,21,92,64,8,0.0,0
4966,39,21,45,1,0.0,0
4967,84,71,98,4,0.0,0
4968,3,67,26,3,0.0,0
4969,1,47,23,2,0.0,0
4970,50,84,80,5,0.0,0
4971,4,83,44,1,0.0,0
4972,130,35,121,2,0.0,0
4973,29,68,54,3,0.0,0
4974,32,69,57,3,0.0,0
4975,7,1,7,0,0.0,1
4976,9,68,37,8,0.0,0
4977,33,12,31,0,0.0,0
4978,73,60,85,2,0.0,0
4979,122,27,112,2,0.0,0
4980,7,56,39,3,0.0,0
4981,5,23,21,0,132.47,0
4982,2,25,20,2,63.41,1
4983,61,21,57,1,0.0,0
4984,11,61,38,3,0.0,0
4985,1,63,25,1,302.49,1
4986,8,52,30,0,0.0,0
4987,13,88,52,3,0.0,0
4988,142,25,123,4,0.0,0
4989,23,55,42,2,0.0,0
4990,7,46,20,1,114.22,0
4991,13,32,19,2,0.0,0
4992,13,55,38,4,0.0,0
4993,1,96,49,7,0.0,0
4994,5,5,8,0,0.0,0
4995,36,36,45,1,0.0,0
4996,4,49,27,1,0.0,0
4997,8,58,41,1,0.0,0
4998,13,39,29,0,80.05,0
4999,43,80,71,6,0.0,0
5000,27,97,64,4,0.0,0
